Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1803.0 OMI/4.5.23.37.ALSAN5.131 HbbTV/1.2.1 (; Sony; KDL-32WD600; v8.114-1000; 2016;) sony.hbbtv.tv.2016LE
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.1.1 ( ;LGE ;NC4.5 LM14 ;04.10.22 ;1.0 ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NC4.5 LM14 ;03.01.24 ;1.0 ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NC4.5 LM14 ;04.11.23 ;1.0 ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NC4.5 LM14 ;04.12.25 ;1.0 ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NetCast 4.0 ;04.25.05 ;1.0M ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NetCast 4.0 ;04.27.09 ;1.0M ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NetCast 4.0 ;04.28.12 ;1.0M ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NetCast 4.5 ;03.10.20 ;1.0M ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NetCast 4.5 ;03.11.23 ;1.0M ;)
Mozilla/5.0 (Unknown; Linux armv7l) AppleWebKit/537.1+ (KHTML, like Gecko) Safari/537.1+ HbbTV/1.2.1 (+DRM ;LGE ;NetCast 4.5 ;04.04.18 ;1.0M ;)
